Self-Reported Gross Floor Area (ft²),,,,Source EUI (kBtu/ft²),Weather Normalized Source EUI (kBtu/ft²),Water Use Intensity (All Water Sources) (gal/ft²),log_Water Use Intensity (All Water Sources) (gal/ft²),score
72216,,,,117.9,123.4,88.67,4.484921613,75
58574,,,,115.9,121.3,128.69,4.857406412,61
75600,,,,177.4,186.1,122.98,4.812021741,12
68400,,,,117.5,117.5,98.13,4.58629313,80
86570,,,,130.5,130.5,68.58,4.228000947,21
53500,,,,243.5,253.8,20.54,3.022374205,22
141830,,,,180.6,185.2,16.11,2.779440197,58
157850,,,,86.1,85.7,96.26,4.567052864,86
198425,,,,154.3,164.5,90.99,4.51074961,31
165367,,,,153.5,164.2,76.37,4.335589949,22
52416,,,,114,120.3,98.3,4.588024027,70
255000,,,,116.9,123.2,15.99,2.771963527,78
151000,,,,139.1,145.3,23.66,3.163785859,67
67500,,,,110.7,117.1,40.47,3.700560959,44
94740,,,,98.4,102.6,57.74,4.055950174,59
94740,,,,98.4,102.6,57.74,4.055950174,59
78325,,,,174.1,173,68.39,4.225226615,2
62652,,,,140.1,145.7,93.21,4.534855012,28
50479,,,,121.8,128,110.34,4.703566508,30
25556,,,,262.2,280.9,276.26,5.621342451,1
62244,,,,169,169,222.69,5.40578067,8
70527,,,,104.9,112.7,48.05,3.872242135,63
35568,,,,125.6,133.7,38.32,3.645971953,50
48000,,,,83,87.7,34.7,3.546739687,89
38400,,,,110.4,118.2,43.55,3.773909703,63
97020,,,,100.1,102.7,44.86,3.803546529,53
85924,,,,132.6,135.6,37.44,3.622739652,18
164530,,,,129.1,128.6,38.15,3.641525758,21
106934,,,,104,112.7,35.91,3.581015808,52
89555,,,,98.9,98.7,23.18,3.143289838,55
39550,,,,126.9,133.5,70.32,4.253056253,23
61852,,,,102.6,102.5,2.24,0.806475866,67
48925,,,,150,154.3,58.47,4.068513802,28
39782,,,,120.5,122.4,124.08,4.820926519,76
27331,,,,142.4,143.8,138.98,4.934330038,65
36000,,,,153.5,159.8,47.22,3.854817532,27
35000,,,,185.1,192.2,182.7,5.207845463,13
27418,,,,213.6,211,123.95,4.819878258,4
50676,,,,133.3,135.5,52.53,3.961384435,52
34242,,,,90.8,96.4,41.07,3.715277928,92
31530,,,,131.9,134,30.98,3.433341835,54
75273,,,,102.7,107.6,45.56,3.819030139,54
152000,,,,42.3,43.7,1.71,0.536493371,77
291454,,,,31.7,34,2.11,0.746687947,80
83400,,,,125.7,130.9,19.98,2.994731773,63
81361,,,,60,63.8,3.39,1.220829921,44
80763,,,,84.8,88.5,20.65,3.027715319,81
54810,,,,158.2,162.9,129.48,4.863526429,12
37948,,,,103.2,110.8,0,2.142,52
111230,,,,89.6,95,16.19,2.784393768,71
106300,,,,99.5,105.1,68.98,4.233816608,78
55540,,,,122.8,130.7,52.02,3.95162826,52
37948,,,,103.2,110.8,0,2.142,52
70000,,,,73.4,78.6,32.12,3.469478889,90
54928,,,,126.4,134.8,46.75,3.844814256,35
134517,,,,54.2,57.5,40.1,3.691376334,100
67837,,,,61,64.3,59.7,4.08933202,98
111166,,,,157.8,162.8,31.47,3.449034711,29
280306,,,,167.7,174.2,30.11,3.404857342,3
256863,,,,196.2,197.1,46.73,3.844386357,9
122057,,,,114.9,116.4,47.26,3.855664272,59
117102,,,,277.9,284.4,147.24,4.992063909,12
58800,,,,133.1,143.2,50.47,3.9213791,18
117102,,,,277.9,284.4,147.24,4.992063909,12
70000,,,,112.7,118.3,78.84,4.367420482,49
115000,,,,97.6,104.5,64.96,4.173771696,55
111300,,,,158.2,162,72.68,4.286066244,19
69640,,,,119.9,125,69.25,4.237723145,58
133934,,,,202.8,211.5,40.59,3.703521731,2
148800,,,,138.9,145.7,35.94,3.581850881,32
72267,,,,104.3,109.3,43.71,3.777576909,52
87000,,,,182.7,182.2,32.1,3.46885603,7
117102,,,,277.9,284.4,147.24,4.992063909,12
117102,,,,277.9,284.4,147.24,4.992063909,12
95980,,,,110.3,116.3,85.15,4.444414407,51
292043,,,,200.6,199.5,66.68,4.199905058,1
60900,,,,85.7,92.9,46.63,3.842244111,55
61257,,,,94.9,94.1,97.03,4.575020209,40
33480,,,,117.7,116.8,45.24,3.811981651,48
40168,,,,101.5,101.5,24.17,3.185112195,78
36488,,,,89.2,91.5,30.86,3.429460847,83
20865,,,,141,145,84.87,4.441120674,23
50535,,,,132.9,136.3,57.96,4.059753117,17
124576,,,,214.6,215.6,23.82,3.170525564,54
54790,,,,351.5,353.7,29.71,3.391483689,14
29441,,,,301.1,300.1,0,2.142,34
163395,,,,62.4,62.4,0.06,-2.813410717,97
137771,,,,98.8,105.2,27.78,3.324316337,75
117635,,,,106.5,110.9,24.57,3.201526187,52
104514,,,,125.2,130.3,34.76,3.5484673,33
49500,,,,74.8,78.4,63.04,4.143769446,85
40130,,,,105.8,112.6,69.89,4.246922577,51
112000,,,,103.1,106.4,28.41,3.346741196,36
60520,,,,129.3,135.5,74.93,4.316554344,27
209724,,,,125.3,128.9,4626.97,8.439657505,43
105000,,,,68.2,74.4,2.52,0.924258902,66
209724,,,,125.3,128.9,34.61,3.544142658,43
256903,,,,69.3,73.2,25.94,3.255786179,99
72650,,,,110.3,114.3,1806.88,7.49935688,73
56340,,,,132.1,137.2,59.51,4.086144366,53
105000,,,,96.3,101.2,63.48,4.150724896,72
101000,,,,198.8,200.3,258.98,5.556750839,62
60220,,,,179.4,186.4,139.31,4.936701666,18
26306,,,,111,115.1,40.34,3.697343533,72
96300,,,,26.6,26.8,31.84,3.460723361,100
98524,,,,43.4,43.6,53.41,3.977997994,100
27840,,,,61.1,61.2,138.45,4.93050925,92
45403,,,,10.5,10.5,57.5,4.051784948,100
36624,,,,43,44.4,62.93,4.142022998,100
29500,,,,40,39.6,85.33,4.446526093,100
107735,,,,78.2,81.4,29.01,3.367640598,85
233700,,,,168,173.5,2.93,1.075002423,4
71749,,,,92.3,99.5,32.02,3.466360708,65
64550,,,,198.8,207.7,61.99,4.126973082,3
161505,,,,88.7,93.9,30.64,3.422306345,65
159240,,,,115.2,123.1,82.04,4.407206933,30
148392,,,,96.6,103.9,31.05,3.435598808,62
54804,,,,114.3,121.2,87.58,4.472552661,39
127705,,,,96.1,99.4,58.93,4.076350299,68
51119,,,,103.2,110,69.68,4.243913333,66
119064,,,,93.5,96.1,28.58,3.352707173,65
84301,,,,128.6,133.8,43.69,3.777119243,18
57616,,,,117.3,121.3,160.9,5.080783054,37
54850,,,,150.1,155.1,222.48,5.40483721,15
62353,,,,155.5,163.8,92.86,4.531092983,9
73505,,,,113.1,117.9,86.5,4.460144414,49
175900,,,,106.3,108.8,64.3,4.163559631,41
72747,,,,106.4,113.1,106.57,4.668802046,75
65530,,,,115.7,115.7,97.74,4.582310892,50
53148,,,,123.1,126.9,109.52,4.696107181,44
74553,,,,40,41.6,48.97,3.891207866,100
208039,,,,100.4,104.4,67.48,4.211831258,34
193992,,,,94.3,97.1,76.96,4.343285806,51
112372,,,,139.8,141.4,54.29,3.994340048,11
146052,,,,101.8,105.4,56.89,4.041119579,58
116787,,,,93.4,100.5,34.1,3.529297384,75
66447,,,,127.2,132.4,77.58,4.351309662,37
96955,,,,102.4,107.1,108.04,4.682501529,51
56368,,,,88.8,96,46.01,3.828858764,88
106949,,,,117.5,125.6,34.48,3.540379446,33
117912,,,,86.7,92.9,26.19,3.265377659,78
53040,,,,180.2,188,68.93,4.233091497,3
99362,,,,97.1,99.6,53.08,3.971800209,74
490319,,,,29.4,31.1,70.12,4.25020806,100
104732,,,,102.7,110.3,48.15,3.874321138,50
154153,,,,104.7,104.7,7.52,2.017566138,55
86526,,,,87.9,93.2,27.83,3.326114576,87
58874,,,,115.5,123.1,47.04,3.850998304,56
99910,,,,162.9,170.2,60.72,4.106273133,6
66874,,,,131.5,134.6,76.92,4.342765921,24
176488,,,,111.5,115.6,65.75,4.185859671,40
133038,,,,99.4,104.6,48.89,3.889572877,55
199370,,,,121.7,125.3,113.19,4.729067823,30
100693,,,,130.4,134.2,63.03,4.143610804,16
74160,,,,194.6,207.2,129.9,4.866764924,2
116485,,,,121.3,125,8.72,2.165619238,23
109032,,,,87.8,93.2,51.92,3.949704072,72
114508,,,,105,107.9,86.12,4.455741672,47
111698,,,,130.7,133.6,93.28,4.535605723,25
124086,,,,118,122.2,109.5,4.695924549,44
99685,,,,128.9,134.4,102.58,4.630642982,26
96449,,,,97.4,99.9,61.81,4.124065164,64
89684,,,,118.6,123.5,85.66,4.450385972,40
196653,,,,129.6,135,49.69,3.905803706,23
113973,,,,129.2,134.5,99.33,4.59844764,33
95132,,,,92.4,95.2,50.29,3.91780625,72
84460,,,,139.2,144.4,105.79,4.661455997,23
63650,,,,167.5,174.8,107.46,4.677118685,8
106520,,,,144.5,149.7,119.48,4.783148993,12
146487,,,,66,67.8,62.74,4.138999203,91
72000,,,,134.5,141.7,25.14,3.224460203,53
75849,,,,158.3,166.4,10.15,2.317473705,12
105983,,,,106.2,109.6,84.89,4.441356301,57
128634,,,,139.2,146.2,106.51,4.668238877,23
83077,,,,168.5,173.3,188.42,5.238673514,3
84126,,,,131.5,137.8,100.29,4.608065989,33
72203,,,,137.9,143.8,101.86,4.623599321,25
95509,,,,119.6,125.3,109.18,4.692997896,41
297205,,,,206,205.9,199.75,5.297066585,3
54400,,,,138.3,146.7,74.73,4.313881618,23
122827,,,,113.1,115.7,91.91,4.520809837,48
57979,,,,145.2,149.6,97.94,4.584355046,22
84778,,,,93.8,99.3,93.28,4.535605723,80
53463,,,,150.6,157.9,88.2,4.479606963,12
84475,,,,135.6,141.9,87,4.465908119,25
159821,,,,102.9,106.2,28.55,3.351656936,55
100535,,,,86.8,89.7,45.36,3.814630659,85
63965,,,,84.1,86.4,30.9,3.430756184,90
89745,,,,144,150.6,102.75,4.632298853,16
101479,,,,149.6,155.9,111.93,4.717873676,13
67000,,,,108.3,114.2,69.17,4.236567243,72
113000,,,,102.2,105.6,28.16,3.337902531,59
98331,,,,99.8,103.7,68.58,4.228000947,63
86525,,,,82.5,85.2,120.13,4.78857449,81
109783,,,,125.8,129.8,97.15,4.576256176,37
86123,,,,77.5,79.1,25.61,3.2429829,94
73102,,,,104.7,104.7,48.27,3.87681025,76
55395,,,,94.9,99,22.31,3.105035008,78
32423,,,,129.8,134.9,140.61,4.945990101,39
60141,,,,110.3,117.2,246.26,5.506387888,65
56067,,,,100.3,104.5,88.28,4.480513581,78
63061,,,,138.2,144.8,158.55,5.066070001,39
30702,,,,46.8,46.8,12.01,2.485739636,100
94835,,,,108.7,107.7,32.51,3.481547734,54
41070,,,,39.1,39.3,43.85,3.780774719,100
30224,,,,125.3,134.4,50.66,3.925136645,51
185318,,,,76.5,77.5,70.84,4.260423813,98
29422,,,,83.5,83.1,159.7,5.073297055,97
57700,,,,150.6,155.9,97.18,4.576564929,16
38500,,,,104.2,109.6,107.71,4.67944243,53
84423,,,,101.3,106.5,39.18,3.668166413,64
78507,,,,47.4,48.9,12.75,2.545531272,99
28480,,,,80.8,86.5,32.38,3.477540948,88
50250,,,,104.7,108,26.45,3.275256158,61
42115,,,,123.4,123.4,77.8,4.354141431,42
70790,,,,102.4,108.5,56.26,4.029983803,66
90000,,,,101,100.4,33.67,3.516607233,44
36100,,,,64,64.7,3.26,1.181727195,67
140420,,,,77.3,80.3,61.16,4.113493381,85
170367,,,,221.7,230.2,97.72,4.582106246,26
75568,,,,215.6,217.1,116.52,4.758062932,5
52222,,,,207.4,207.1,121.08,4.796451484,6
52222,,,,207.4,207.1,121.08,4.796451484,6
75568,,,,215.6,217.1,116.52,4.758062932,5
52313,,,,205.8,208.6,28.76,3.358985533,1
160791,,,,88.7,94.2,43.63,3.775744987,91
56160,,,,208.9,220.5,89.05,4.48919801,24
251699,,,,92.5,98.4,48.26,3.87660306,84
228690,,,,132.5,139.3,70.27,4.252344965,49
150903,,,,99,103.2,54.2,3.992680908,82
43308,,,,107.1,113.8,44.08,3.786006165,47
39905,,,,61.7,64.9,66.94,4.203796696,100
64900,,,,99.8,99.1,89.45,4.49367981,59
99946,,,,34.1,34,83.64,4.426521875,100
43032,,,,129.6,135.3,60.53,4.10313911,19
81984,,,,102.9,109,66.21,4.192831509,46
81996,,,,114.7,120.4,76.03,4.331127999,30
55500,,,,129.9,134.8,102.25,4.627420795,15
38000,,,,54.1,54.1,24.49,3.198264871,99
48475,,,,122.6,128.5,451.5,6.112575373,27
70000,,,,134.3,132.2,93.81,4.54127146,63
27768,,,,140,147.4,120.47,4.791400759,12
70000,,,,134.3,132.2,93.81,4.54127146,63
28900,,,,132.1,141.6,38.02,3.638112337,31
33590,,,,174.1,182.1,66.34,4.194793034,23
61056,,,,96.5,95.8,58.02,4.060787779,56
181278,,,,161.1,172.1,59.93,4.093177214,8
63000,,,,130.3,135.1,81.87,4.405132623,28
59323,,,,129.1,135.4,77.93,4.355810988,48
165739,,,,120.8,130,83.06,4.419563238,60
93939,,,,149.3,156,112.82,4.725793628,29
138390,,,,146.1,152.3,97.73,4.582208574,32
88511,,,,167.1,174.4,92.82,4.530662134,41
29350,,,,152.9,160.8,124.35,4.82310017,21
26488,,,,36.8,36.7,5.42,1.690095815,100
36400,,,,101.7,108.7,96.79,4.572543683,37
63963,,,,100.8,105.7,78.34,4.361058328,78
54923,,,,133.6,139.5,69.12,4.235844124,46
60000,,,,110.8,113.7,3.52,1.25846099,24
74655,,,,30.7,30.8,67.52,4.21242385,100
64111,,,,131.7,137.4,98.78,4.592895155,42
92100,,,,36.2,36.2,64.32,4.163870625,100
90000,,,,163.8,173.1,148.89,5.003207778,2
72000,,,,62,64.2,4.47,1.497388409,51
117679,,,,139.3,144.3,97.81,4.583026821,39
75000,,,,49.7,49.7,57.73,4.055776969,54
55729,,,,113.6,117.6,86.52,4.460375601,57
71550,,,,167,172.2,11.63,2.453587967,45
71000,,,,60.9,60.9,9.37,2.237513096,43
69159,,,,221,224.6,45.57,3.819249605,29
52200,,,,87.4,91.4,68.36,4.224787858,74
145000,,,,106.6,110.7,76.72,4.340162431,97
56417,,,,131.2,135.2,76.15,4.332705079,27
73371,,,,114.9,120.3,49.46,3.901164262,54
67662,,,,127.9,137.2,93.41,4.536998406,61
98375,,,,175.6,179.1,19.22,2.955951404,42
91800,,,,110.7,116.3,78.06,4.357477762,55
59000,,,,36.5,37.2,30.82,3.42816383,100
81564,,,,40.2,40.1,84.92,4.441709637,100
62108,,,,11.8,11.8,1.36,0.3074847,98
133469,,,,105.2,110.3,59.26,4.081934542,56
79948,,,,170.2,177.1,56.38,4.032114486,7
139774,,,,115,119.7,65.19,4.177306083,60
62125,,,,45.2,44.7,89.42,4.493344371,100
76170,,,,75.8,76.9,18.13,2.897568025,99
62349,,,,60.6,61.1,95.51,4.559230954,100
69786,,,,162.1,169.9,114.39,4.739613663,21
83661,,,,133.4,137.9,101.46,4.619664632,39
122050,,,,175.1,173.5,132.02,4.882953426,52
131000,,,,42.8,47.9,3.37,1.214912744,62
73900,,,,40.4,40.5,92.93,4.531846522,100
67500,,,,64.5,64.6,33.83,3.521347983,98
133537,,,,122.3,124.7,53.19,3.973870409,66
67272,,,,101.4,106.1,36.45,3.595941458,97
51156,,,,40.2,40.6,64.88,4.17253941,100
61404,,,,29.2,29.3,25.9,3.254242969,100
73080,,,,69,71,54.98,4.006969483,96
63000,,,,156.6,166.3,253.67,5.53603421,12
70000,,,,134,140.9,110.69,4.706733501,9
70775,,,,112.5,117,64.06,4.159820144,59
79187,,,,109,113.8,48.61,3.883829271,61
114800,,,,84.4,88.5,64.59,4.1680596,63
62500,,,,99.4,105.1,148.61,5.001325425,50
107685,,,,100.7,105.4,62.16,4.129711706,69
59200,,,,107.6,115.3,88.45,4.482437421,52
63250,,,,132.6,138.3,95.35,4.557554332,23
171000,,,,29.8,29.8,9.96,2.298577072,100
61994,,,,225.2,231.5,70.54,4.256179925,54
94699,,,,123.6,128.7,48.02,3.871617591,31
46932,,,,129.5,135.1,66.96,4.204095426,20
139780,,,,162.4,161.1,16.8,2.821378886,58
100000,,,,9.1,10.5,2.04,0.712949808,98
90295,,,,94.4,99.3,41.51,3.725934362,70
72500,,,,40.8,40.7,81.59,4.401706705,100
133394,,,,156.4,162.7,115.45,4.748837536,62
55400,,,,131.9,138,127.63,4.849135453,24
99375,,,,91.7,95.6,4.4,1.481604541,80
93240,,,,84,87.5,41.22,3.718923575,82
122915,,,,58.7,61.2,52.79,3.966321779,100
63525,,,,103.3,108.2,76.11,4.332179662,50
81900,,,,34.8,34.9,49.21,3.896096855,100
154100,,,,64.5,68.7,3.26,1.181727195,60
120000,,,,47.7,47.7,2.16,0.770108222,91
72000,,,,127.8,134.3,158.42,5.065249734,32
53143,,,,18.1,20.9,2.57,0.943905899,91
71000,,,,87.6,87.5,16.22,2.786245049,85
66595,,,,43.7,43.7,129.25,4.861748513,100
73632,,,,104.5,109.9,43.56,3.774139298,46
62496,,,,118.8,127.1,44.18,3.788272198,31
29975,,,,244.2,258.6,219.79,5.392672545,1
29975,,,,244.2,258.6,219.79,5.392672545,1
56160,,,,119.8,123.5,89.05,4.48919801,76
38000,,,,120.9,132.6,0,2.142,35
41155,,,,101.2,109.9,56.47,4.033709524,45
60000,,,,253.5,261.5,228.25,5.430441519,1
30802,,,,103.2,105.9,13.17,2.577941516,78
25986,,,,94.3,94.1,49,3.891820298,78
25176,,,,109.4,120.1,58.23,4.064400686,52
28628,,,,83.2,85.3,55.41,4.014760083,75
32621,,,,183.8,193.5,128.01,4.852108386,1
27492,,,,124.2,131.8,85.63,4.450035689,30
25292,,,,114.1,126.7,73.7,4.300002799,57
25632,,,,119.9,125.4,87.8,4.475061501,26
32976,,,,172.5,174.8,164.61,5.10357904,2
31500,,,,143.5,143.5,112.04,4.71885595,13
30672,,,,167.2,178.7,97.85,4.583435694,11
117678,,,,110,117.7,34.85,3.551053137,44
25270,,,,104.4,104.3,61.58,4.120337142,60
44433,,,,148.5,155.3,50.19,3.915815804,9
34875,,,,121.4,128.4,102.16,4.626540212,27
31815,,,,150.1,158.7,108.48,4.686565824,9
88797,,,,127.3,129.9,28.22,3.340030946,53
38864,,,,99.8,106.6,34.32,3.535728275,76
189261,,,,93.6,99.7,28.47,3.348850901,83
140797,,,,93.9,100,20.89,3.039270576,77
301004,,,,110.4,112.3,85.3,4.446174454,74
155195,,,,107.4,115.8,56.62,4.03636228,66
212954,,,,140.1,144.3,44.41,3.793464669,55
69850,,,,179.4,185.7,13.33,2.590017134,29
200000,,,,140.2,149.4,61.21,4.114310575,25
125891,,,,115.6,115.7,50.53,3.922567219,55
27120,,,,149.1,156.3,105.51,4.658805735,8
30084,,,,70.4,70.5,97.36,4.578415449,93
30550,,,,182.8,190.5,78.16,4.358758008,1
29250,,,,111.2,116.5,127.34,4.846860675,41
29892,,,,122.6,128.5,124.95,4.827913657,27
39600,,,,134.3,140.6,189.62,5.245022069,16
36000,,,,120.7,127.1,101.3,4.618086411,29
28704,,,,275.8,288.3,266.56,5.585599359,1
28704,,,,56.7,56.3,116.52,4.758062932,99
35200,,,,170.3,177.4,115.09,4.745714431,2
38700,,,,115.9,121.9,98.8,4.593097605,35
38000,,,,86.3,90.2,65.28,4.178685711,77
48600,,,,83.5,88.4,90.93,4.51008998,80
45744,,,,126.7,132.2,80.13,4.383650316,23
48750,,,,126.6,133.9,80.78,4.39172941,23
84941,,,,155.3,159.9,97.59,4.580775029,30
79800,,,,107.9,111.7,58.86,4.075161743,76
80801,,,,119.5,122.7,88.26,4.480287004,65
77993,,,,116.8,121.4,70.04,4.249066507,64
87001,,,,99.5,103.2,65.66,4.184489912,86
113851,,,,112,116.2,61.78,4.123579687,73
233230,,,,166.1,166.8,133.23,4.892076958,28
25263,,,,107,111.9,106.8,4.670957927,70
59400,,,,135.3,141.4,90.85,4.509209795,31
82500,,,,122.8,128.9,45.87,3.825811309,49
162530,,,,138.2,142.9,64.08,4.160132303,30
48000,,,,227.3,233.9,62.04,4.127779338,2
34000,,,,58.9,60.8,56.02,4.02570877,79
1385656,,,,190.2,190.9,79.44,4.37500202,1
1989288,,,,196.9,197.7,43.68,3.776890331,1
61000,,,,130.6,135.5,74.1,4.305415532,28
55750,,,,26.7,27.1,30.33,3.412137322,100
51233,,,,41.8,42.1,43.01,3.761432647,100
191697,,,,102,104.6,20.76,3.033028058,79
49315,,,,33.8,33.7,131.08,4.875807824,100
735000,,,,152.9,158.2,61.14,4.113166316,32
350000,,,,159.3,167.6,62.63,4.137244397,22
665000,,,,127.5,131.1,52.98,3.969914484,60
350000,,,,140.4,143.8,62.9,4.141546164,44
65766,,,,91.6,97.5,33.3,3.505557397,75
85523,,,,107.4,112.7,38.29,3.645188765,84
147429,,,,79.2,83.9,20.65,3.027715319,90
151130,,,,78,81.4,37.74,3.63072054,98
135250,,,,137.9,143.5,72.39,4.282068168,33
129600,,,,94.2,99.9,28.67,3.35585128,74
101800,,,,121,128.2,40.89,3.710885534,53
59352,,,,108.5,115.8,38.95,3.662278772,58
62088,,,,113.4,122.7,47.52,3.861150675,62
82559,,,,119.2,125.3,31.11,3.437529311,42
72594,,,,100.1,105.9,40.06,3.69037833,72
85218,,,,125,131.6,34.14,3.530469717,54
64310,,,,112.7,118.6,37.58,3.626471994,54
70447,,,,99.8,100.3,48.91,3.889981875,88
62263,,,,87.9,92.9,31.26,3.442339325,90
106684,,,,105.6,113.4,45.66,3.821222641,69
75390,,,,131.6,135.9,40.82,3.709172157,46
77000,,,,141.1,148.2,42.68,3.753730426,35
59005,,,,124.4,129.8,30.33,3.412137322,16
83880,,,,125.6,132.9,29.6,3.387774361,33
110400,,,,91.4,97.7,28.2,3.339321978,82
31140,,,,105.1,112.9,26.81,3.288774952,68
36045,,,,105.4,113.3,30.09,3.404192891,59
82500,,,,101.7,108.6,29.57,3.386760334,34
43000,,,,83.6,90,21.94,3.088311455,47
247247,,,,120.2,127.8,40.4,3.698829785,38
74467,,,,139.9,148.6,24.24,3.188004161,2
46488,,,,71.3,74.3,32.71,3.487680842,97
450503,,,,75,75.1,46.27,3.834493803,81
88318,,,,122.3,127.9,53.88,3.986759352,41
173915,,,,93.6,97.3,20.67,3.028683374,88
288711,,,,128.4,136.9,64.66,4.169142772,27
72223,,,,127,134.8,46.97,3.8495091,41
83000,,,,118.1,124.2,106.15,4.664853188,56
96356,,,,119.8,125.8,55.65,4.019082078,42
71436,,,,114,119.8,61.8,4.123903364,65
79164,,,,89.2,97,40.18,3.693369359,72
151869,,,,148,156.2,71.78,4.273605886,6
151869,,,,140.7,148.4,99.77,4.602867537,9
151869,,,,132.8,140.2,31.82,3.460095023,14
160968,,,,70.1,73.8,50.23,3.916612458,97
57888,,,,124.7,131.4,77.69,4.352726549,40
67136,,,,89,95,69.09,4.235410003,81
54404,,,,92.5,97.9,99.8,4.603168183,80
114600,,,,89.9,94.9,54.48,3.997833662,71
83420,,,,104,111.2,50.55,3.922962945,60
39700,,,,151.9,156.4,35.48,3.568969157,19
32099,,,,124.3,128.6,38.16,3.641787847,3
36265,,,,25.2,24.9,30.53,3.418709807,100
50224,,,,147.4,153.3,31.68,3.455685567,26
82608,,,,123,127.5,29.99,3.400863993,41
106464,,,,112,117.6,62.92,4.141864078,66
120650,,,,92.6,98.7,30.15,3.406184923,71
92180,,,,104,109.5,79.99,4.381901627,72
338016,,,,88.2,93.7,60.62,4.104624872,86
56636,,,,61.1,60.5,61.29,4.115616697,100
57518,,,,115.4,122.3,59.72,4.089666973,66
70110,,,,103.4,110.6,50.62,3.924346755,62
57909,,,,108.8,115.3,38.8,3.658420247,73
75000,,,,99.1,105.3,48.28,3.877017396,77
55080,,,,25.8,25.8,56.77,4.039008017,100
72800,,,,122.4,129.9,81.85,4.404888304,43
73020,,,,103.4,109.7,42.4,3.747148362,65
61930,,,,144.8,154.1,93.15,4.534211097,28
60000,,,,41.5,41.2,82.86,4.417152437,100
87606,,,,110.3,116.3,58.94,4.076519977,51
98564,,,,113.8,118.9,74.19,4.30662937,67
68090,,,,89.4,93.7,44.33,3.791661649,84
53433,,,,107.9,114.4,35.2,3.561046083,68
84984,,,,109.3,113.7,79.02,4.369700985,64
62400,,,,113.4,119.6,128.62,4.856862321,65
67488,,,,102.9,108.7,60.73,4.10643781,60
71346,,,,135.8,142.1,64.57,4.167749907,25
53900,,,,124,130.8,61.12,4.112839145,48
64344,,,,161.5,167.8,68.69,4.229603628,8
106308,,,,88.7,94.2,35.28,3.563316231,83
137500,,,,86,92.1,34.77,3.548754946,86
115563,,,,113,117.2,26.95,3.293983297,20
248830,,,,213.6,221.7,127.77,4.850231773,27
177671,,,,121.7,125.4,51.24,3.936520477,81
183235,,,,219.6,219.7,51.04,3.932609639,26
41250,,,,121.8,126.7,71.18,4.26521188,47
43230,,,,126,133.1,78.59,4.364244465,59
56547,,,,64.7,67.2,46.18,3.832546804,99
29980,,,,84.4,89.2,208.31,5.339027355,93
32188,,,,108.9,108.9,147.83,4.996062965,75
53400,,,,148,153.9,178.3,5.183467525,24
31553,,,,144.3,147.2,196.42,5.280255224,52
49913,,,,73.9,76.8,80.86,4.392719264,93
66800,,,,96.2,95.9,88.03,4.477677665,50
47191,,,,119.6,125.7,92.82,4.530662134,28
140170,,,,139.4,145.6,52.65,3.963666239,33
53835,,,,158.1,164.2,91.92,4.520918634,46
50361,,,,121.2,127.3,82.01,4.406841191,75
58491,,,,158.3,164.3,78.85,4.367547313,46
34052,,,,116.1,116.1,120.71,4.793390975,65
26460,,,,172,178.5,141.89,4.95505211,16
53208,,,,45.4,45.1,90.21,4.502140286,100
34875,,,,113,112.1,163.42,5.096323574,78
29142,,,,156.5,166.8,56.34,4.031404762,29
43650,,,,61.3,65.2,60.75,4.106767082,98
45250,,,,128,131.7,111.44,4.713486329,12
34150,,,,176.9,181.8,182.4,5.206202078,19
40801,,,,78.2,77.4,124.82,4.8268727,99
41976,,,,120,125.8,152.57,5.027623507,59
43565,,,,155.7,163,129.98,4.867380592,36
33000,,,,55.6,55,112.44,4.722419746,100
60900,,,,85.7,92.9,46.63,3.842244111,55
109994,,,,61.2,65.2,30.02,3.401863826,100
120212,,,,131,140.2,48.29,3.8772245,71
57700,,,,101,105.2,48.87,3.889163711,58
150135,,,,116.1,116.2,83.37,4.423288532,35
62796,,,,109.3,109.4,44.03,3.78487122,44
77620,,,,131.3,140.2,52.01,3.951436008,19
65000,,,,104.8,104.6,51.6,3.943521672,50
74798,,,,129.1,136.2,48.99,3.891616196,21
57796,,,,95.8,96,44.17,3.788045826,64
56000,,,,113.2,118.4,31.49,3.449670035,39
62586,,,,102.4,104.4,33.32,3.506157817,54
125914,,,,86.9,91,37.95,3.636269504,76
60355,,,,176.4,176.5,73.36,4.295378828,2
180000,,,,150.9,151,19.42,2.966303463,7
